X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
71,79,89,100,109,129,139,149,159,165,80,73,70,71,77,77,72,72,76,84,,67,74.5492957746,83.985915493,94.3661971831,102.8591549296,121.7323943662,131.1690140845,140.6056338028,150.0422535211,155.7042253521,84,76.65,73.5,74.55,80.85,80.85,75.6,75.6,79.8,88.2
70,77,88,99,109,130,140,151,161,167,80,72,69,70,76,76,71,70,74,83,,67,73.7,84.2285714286,94.7571428571,104.3285714286,124.4285714286,134,144.5285714286,154.1,159.8428571429,84,75.6,72.45,73.5,79.8,79.8,74.55,73.5,77.7,87.15
70,78,89,100,109,130,139,150,160,166,80,72,70,71,77,76,71,70,74,82,,67,74.6571428571,85.1857142857,95.7142857143,104.3285714286,124.4285714286,133.0428571429,143.5714285714,153.1428571429,158.8857142857,84,75.6,73.5,74.55,80.85,79.8,74.55,73.5,77.7,86.1
70,77,88,100,110,128,139,150,161,166,83,75,71,72,77,77,72,72,77,86,,67,73.7,84.2285714286,95.7142857143,105.2857142857,122.5142857143,133.0428571429,143.5714285714,154.1,158.8857142857,84,75.9036144578,71.8554216867,72.8674698795,77.9277108434,77.9277108434,72.8674698795,72.8674698795,77.9277108434,87.0361445783
70,78,89,100,110,128,138,150,160,166,82,74,71,72,77,77,72,72,76,85,,67,74.6571428571,85.1857142857,95.7142857143,105.2857142857,122.5142857143,132.0857142857,143.5714285714,153.1428571429,158.8857142857,84,75.8048780488,72.7317073171,73.756097561,78.8780487805,78.8780487805,73.756097561,73.756097561,77.8536585366,87.0731707317
70,78,88,100,109,129,138,149,159,166,81,74,71,72,77,77,72,72,75,84,,67,74.6571428571,84.2285714286,95.7142857143,104.3285714286,123.4714285714,132.0857142857,142.6142857143,152.1857142857,158.8857142857,84,76.7407407407,73.6296296296,74.6666666667,79.8518518519,79.8518518519,74.6666666667,74.6666666667,77.7777777778,87.1111111111
71,78,89,100,110,129,139,150,159,165,81,73,71,72,77,76,72,71,74,83,,67,73.6056338028,83.985915493,94.3661971831,103.8028169014,121.7323943662,131.1690140845,141.5492957746,150.0422535211,155.7042253521,84,75.7037037037,73.6296296296,74.6666666667,79.8518518519,78.8148148148,74.6666666667,73.6296296296,76.7407407407,86.0740740741
69,77,88,99,109,129,138,149,159,166,81,74,70,71,77,77,72,71,75,83,,67,74.768115942,85.4492753623,96.1304347826,105.8405797101,125.2608695652,134,144.6811594203,154.3913043478,161.1884057971,84,76.7407407407,72.5925925926,73.6296296296,79.8518518519,79.8518518519,74.6666666667,73.6296296296,77.7777777778,86.0740740741
70,77,88,99,109,129,139,150,160,166,82,74,70,71,77,77,71,71,75,85,,67,73.7,84.2285714286,94.7571428571,104.3285714286,123.4714285714,133.0428571429,143.5714285714,153.1428571429,158.8857142857,84,75.8048780488,71.7073170732,72.7317073171,78.8780487805,78.8780487805,72.7317073171,72.7317073171,76.8292682927,87.0731707317
70,77,88,100,109,129,138,150,160,166,82,74,71,72,77,77,72,72,76,85,,67,73.7,84.2285714286,95.7142857143,104.3285714286,123.4714285714,132.0857142857,143.5714285714,153.1428571429,158.8857142857,84,75.8048780488,72.7317073171,73.756097561,78.8780487805,78.8780487805,73.756097561,73.756097561,77.8536585366,87.0731707317
69,76,87,99,109,128,138,149,160,166,84,75,71,72,77,77,73,73,78,87,,67,73.7971014493,84.4782608696,96.1304347826,105.8405797101,124.2898550725,134,144.6811594203,155.3623188406,161.1884057971,84,75,71,72,77,77,73,73,78,87
69,77,87,99,109,128,138,150,160,166,82,74,71,72,77,77,72,72,76,85,,67,74.768115942,84.4782608696,96.1304347826,105.8405797101,124.2898550725,134,145.652173913,155.3623188406,161.1884057971,84,75.8048780488,72.7317073171,73.756097561,78.8780487805,78.8780487805,73.756097561,73.756097561,77.8536585366,87.0731707317
70,77,88,99,109,128,138,149,159,166,85,77,73,73,78,77,73,73,78,87,,67,73.7,84.2285714286,94.7571428571,104.3285714286,122.5142857143,132.0857142857,142.6142857143,152.1857142857,158.8857142857,84,76.0941176471,72.1411764706,72.1411764706,77.0823529412,76.0941176471,72.1411764706,72.1411764706,77.0823529412,85.9764705882
68,75,86,97,107,130,140,150,160,166,81,73,69,70,75,75,70,70,73,81,,67,73.8970588235,84.7352941176,95.5735294118,105.4264705882,128.0882352941,137.9411764706,147.7941176471,157.6470588235,163.5588235294,84,75.7037037037,71.5555555556,72.5925925926,77.7777777778,77.7777777778,72.5925925926,72.5925925926,75.7037037037,84
66,73,84,95,106,132,142,153,162,167,79,70,66,67,70,71,68,67,72,80,,67,74.1060606061,85.2727272727,96.4393939394,107.6060606061,134,144.1515151515,155.3181818182,164.4545454545,169.5303030303,84,74.4303797468,70.1772151899,71.2405063291,74.4303797468,75.4936708861,72.3037974684,71.2405063291,76.5569620253,85.0632911392
66,73,85,97,108,129,140,152,162,168,81,71,68,69,73,72,68,67,71,81,,67,74.1060606061,86.2878787879,98.4696969697,109.6363636364,130.9545454545,142.1212121212,154.303030303,164.4545454545,170.5454545455,84,73.6296296296,70.5185185185,71.5555555556,75.7037037037,74.6666666667,70.5185185185,69.4814814815,73.6296296296,84
66,73,85,97,108,130,140,151,162,168,81,72,69,71,75,74,70,69,72,81,,67,74.1060606061,86.2878787879,98.4696969697,109.6363636364,131.9696969697,142.1212121212,153.2878787879,164.4545454545,170.5454545455,84,74.6666666667,71.5555555556,73.6296296296,77.7777777778,76.7407407407,72.5925925926,71.5555555556,74.6666666667,84
67,74,85,97,108,129,140,151,162,168,81,73,70,71,76,75,71,70,73,82,,67,74,85,97,108,129,140,151,162,168,84,75.7037037037,72.5925925926,73.6296296296,78.8148148148,77.7777777778,73.6296296296,72.5925925926,75.7037037037,85.037037037
66,74,85,97,108,129,139,151,162,168,82,73,70,72,77,76,72,70,73,82,,67,75.1212121212,86.2878787879,98.4696969697,109.6363636364,130.9545454545,141.1060606061,153.2878787879,164.4545454545,170.5454545455,84,74.7804878049,71.7073170732,73.756097561,78.8780487805,77.8536585366,73.756097561,71.7073170732,74.7804878049,84
65,73,85,97,108,128,139,150,161,168,82,73,70,72,77,77,72,70,73,82,,67,75.2461538462,87.6153846154,99.9846153846,111.3230769231,131.9384615385,143.2769230769,154.6153846154,165.9538461538,173.1692307692,84,74.7804878049,71.7073170732,73.756097561,78.8780487805,78.8780487805,73.756097561,71.7073170732,74.7804878049,84
66,74,85,98,109,128,139,150,161,168,82,73,71,73,78,77,72,71,74,83,,67,75.1212121212,86.2878787879,99.4848484848,110.6515151515,129.9393939394,141.1060606061,152.2727272727,163.4393939394,170.5454545455,84,74.7804878049,72.7317073171,74.7804878049,79.9024390244,78.8780487805,73.756097561,72.7317073171,75.8048780488,85.0243902439
66,74,85,97,108,128,139,150,160,167,82,74,71,73,77,77,73,71,74,82,,67,75.1212121212,86.2878787879,98.4696969697,109.6363636364,129.9393939394,141.1060606061,152.2727272727,162.4242424242,169.5303030303,84,75.8048780488,72.7317073171,74.7804878049,78.8780487805,78.8780487805,74.7804878049,72.7317073171,75.8048780488,84
66,74,85,97,108,128,139,150,161,168,82,73,71,73,78,77,72,71,74,82,,67,75.1212121212,86.2878787879,98.4696969697,109.6363636364,129.9393939394,141.1060606061,152.2727272727,163.4393939394,170.5454545455,84,74.7804878049,72.7317073171,74.7804878049,79.9024390244,78.8780487805,73.756097561,72.7317073171,75.8048780488,84
65,73,85,97,108,128,139,151,162,169,82,74,71,73,77,77,72,71,74,83,,67,75.2461538462,87.6153846154,99.9846153846,111.3230769231,131.9384615385,143.2769230769,155.6461538462,166.9846153846,174.2,84,75.8048780488,72.7317073171,74.7804878049,78.8780487805,78.8780487805,73.756097561,72.7317073171,75.8048780488,85.0243902439
66,73,85,97,109,128,139,150,161,168,83,74,71,73,78,77,73,71,74,83,,67,74.1060606061,86.2878787879,98.4696969697,110.6515151515,129.9393939394,141.1060606061,152.2727272727,163.4393939394,170.5454545455,84,74.8915662651,71.8554216867,73.8795180723,78.9397590361,77.9277108434,73.8795180723,71.8554216867,74.8915662651,84
67,74,86,97,108,128,139,150,160,167,82,74,72,73,78,77,73,72,75,83,,67,74,86,97,108,128,139,150,160,167,84,75.8048780488,73.756097561,74.7804878049,79.9024390244,78.8780487805,74.7804878049,73.756097561,76.8292682927,85.0243902439
66,74,85,97,108,129,139,151,161,168,82,74,72,73,78,77,73,72,74,83,,67,75.1212121212,86.2878787879,98.4696969697,109.6363636364,130.9545454545,141.1060606061,153.2878787879,163.4393939394,170.5454545455,84,75.8048780488,73.756097561,74.7804878049,79.9024390244,78.8780487805,74.7804878049,73.756097561,75.8048780488,85.0243902439
67,74,86,97,108,128,139,150,160,167,82,74,72,74,78,78,73,72,74,83,,67,74,86,97,108,128,139,150,160,167,84,75.8048780488,73.756097561,75.8048780488,79.9024390244,79.9024390244,74.7804878049,73.756097561,75.8048780488,85.0243902439
66,74,86,98,109,129,139,150,161,168,82,74,72,74,78,78,73,72,74,83,,67,75.1212121212,87.303030303,99.4848484848,110.6515151515,130.9545454545,141.1060606061,152.2727272727,163.4393939394,170.5454545455,84,75.8048780488,73.756097561,75.8048780488,79.9024390244,79.9024390244,74.7804878049,73.756097561,75.8048780488,85.0243902439
66,74,85,97,108,128,139,150,161,168,83,74,72,73,78,78,73,72,75,83,,67,75.1212121212,86.2878787879,98.4696969697,109.6363636364,129.9393939394,141.1060606061,152.2727272727,163.4393939394,170.5454545455,84,74.8915662651,72.8674698795,73.8795180723,78.9397590361,78.9397590361,73.8795180723,72.8674698795,75.9036144578,84
66,74,86,97,108,128,139,150,160,167,82,74,72,74,78,78,74,72,75,83,,67,75.1212121212,87.303030303,98.4696969697,109.6363636364,129.9393939394,141.1060606061,152.2727272727,162.4242424242,169.5303030303,84,75.8048780488,73.756097561,75.8048780488,79.9024390244,79.9024390244,75.8048780488,73.756097561,76.8292682927,85.0243902439
67,74,86,98,109,129,139,150,161,168,82,74,72,74,78,78,73,72,75,83,,67,74,86,98,109,129,139,150,161,168,84,75.8048780488,73.756097561,75.8048780488,79.9024390244,79.9024390244,74.7804878049,73.756097561,76.8292682927,85.0243902439
67,74,86,98,109,129,139,150,161,168,82,74,72,73,78,78,73,72,75,84,,67,74,86,98,109,129,139,150,161,168,84,75.8048780488,73.756097561,74.7804878049,79.9024390244,79.9024390244,74.7804878049,73.756097561,76.8292682927,86.0487804878
66,74,86,98,109,129,139,150,160,167,81,73,71,73,78,77,73,72,74,83,,67,75.1212121212,87.303030303,99.4848484848,110.6515151515,130.9545454545,141.1060606061,152.2727272727,162.4242424242,169.5303030303,84,75.7037037037,73.6296296296,75.7037037037,80.8888888889,79.8518518519,75.7037037037,74.6666666667,76.7407407407,86.0740740741
65,72,83,95,107,130,141,151,161,167,80,72,68,69,73,73,69,69,73,81,,67,74.2153846154,85.5538461538,97.9230769231,110.2923076923,134,145.3384615385,155.6461538462,165.9538461538,172.1384615385,84,75.6,71.4,72.45,76.65,76.65,72.45,72.45,76.65,85.05
67,74,85,96,106,130,140,151,160,165,79,70,67,68,73,74,71,71,75,84,,67,74,85,96,106,130,140,151,160,165,84,74.4303797468,71.2405063291,72.3037974684,77.6202531646,78.6835443038,75.4936708861,75.4936708861,79.746835443,89.3164556962
68,76,86,97,107,129,139,149,159,165,81,73,70,71,76,77,73,73,77,86,,67,74.8823529412,84.7352941176,95.5735294118,105.4264705882,127.1029411765,136.9558823529,146.8088235294,156.6617647059,162.5735294118,84,75.7037037037,72.5925925926,73.6296296296,78.8148148148,79.8518518519,75.7037037037,75.7037037037,79.8518518519,89.1851851852
69,76,86,98,107,129,138,149,158,164,83,75,71,72,77,77,73,73,77,86,,67,73.7971014493,83.5072463768,95.1594202899,103.8985507246,125.2608695652,134,144.6811594203,153.4202898551,159.2463768116,84,75.9036144578,71.8554216867,72.8674698795,77.9277108434,77.9277108434,73.8795180723,73.8795180723,77.9277108434,87.0361445783
68,75,86,98,108,128,138,149,159,165,84,75,72,72,77,77,73,74,79,88,,67,73.8970588235,84.7352941176,96.5588235294,106.4117647059,126.1176470588,135.9705882353,146.8088235294,156.6617647059,162.5735294118,84,75,72,72,77,77,73,74,79,88
69,76,87,98,108,128,138,149,159,165,82,74,72,72,77,78,74,74,78,86,,67,73.7971014493,84.4782608696,95.1594202899,104.8695652174,124.2898550725,134,144.6811594203,154.3913043478,160.2173913043,84,75.8048780488,73.756097561,73.756097561,78.8780487805,79.9024390244,75.8048780488,75.8048780488,79.9024390244,88.0975609756
68,76,86,98,108,127,137,148,158,164,84,76,72,73,78,78,75,75,79,87,,67,74.8823529412,84.7352941176,96.5588235294,106.4117647059,125.1323529412,134.9852941176,145.8235294118,155.6764705882,161.5882352941,84,76,72,73,78,78,75,75,79,87
69,76,87,99,109,128,138,149,159,165,83,75,72,73,78,78,74,74,78,87,,67,73.7971014493,84.4782608696,96.1304347826,105.8405797101,124.2898550725,134,144.6811594203,154.3913043478,160.2173913043,84,75.9036144578,72.8674698795,73.8795180723,78.9397590361,78.9397590361,74.8915662651,74.8915662651,78.9397590361,88.0481927711
70,79,93,106,120,138,150,163,175,184,90,80,78,81,85,85,81,79,81,90,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,74.6666666667,72.8,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,92,106,120,137,150,162,175,183,90,81,78,81,85,85,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,114.8571428571,131.1285714286,143.5714285714,155.0571428571,167.5,175.1571428571,84,75.6,72.8,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,93,106,120,137,150,163,175,184,90,80,78,80,85,86,80,78,81,89,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,131.1285714286,143.5714285714,156.0142857143,167.5,176.1142857143,84,74.6666666667,72.8,74.6666666667,79.3333333333,80.2666666667,74.6666666667,72.8,75.6,83.0666666667
70,79,92,106,119,138,150,163,175,183,90,80,78,80,85,85,80,79,81,89,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,156.0142857143,167.5,175.1571428571,84,74.6666666667,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,83.0666666667
70,79,93,107,120,138,150,163,175,184,90,81,78,80,85,85,80,79,81,90,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,84
69,79,93,106,120,138,151,163,176,184,90,81,78,80,85,85,80,79,81,89,,67,76.7101449275,90.3043478261,102.9275362319,116.5217391304,134,146.6231884058,158.2753623188,170.8985507246,178.6666666667,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,73.7333333333,75.6,83.0666666667
70,79,93,106,120,139,151,163,175,183,89,80,78,80,85,85,81,79,80,88,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,133.0428571429,144.5285714286,156.0142857143,167.5,175.1571428571,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,76.4494382022,74.5617977528,75.5056179775,83.0561797753
70,79,93,107,120,138,150,163,175,184,90,81,78,80,85,86,81,79,81,89,,67,75.6142857143,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,83.0666666667
70,79,93,106,120,139,151,163,175,183,89,80,78,80,85,85,81,79,81,89,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,133.0428571429,144.5285714286,156.0142857143,167.5,175.1571428571,84,75.5056179775,73.6179775281,75.5056179775,80.2247191011,80.2247191011,76.4494382022,74.5617977528,76.4494382022,84
71,80,94,107,120,139,150,162,174,183,89,80,78,81,85,86,81,79,81,89,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,141.5492957746,152.8732394366,164.1971830986,172.6901408451,84,75.5056179775,73.6179775281,76.4494382022,80.2247191011,81.1685393258,76.4494382022,74.5617977528,76.4494382022,84
70,80,93,106,119,138,150,162,174,183,90,81,79,81,85,86,81,79,81,89,,67,76.5714285714,89.0142857143,101.4571428571,113.9,132.0857142857,143.5714285714,155.0571428571,166.5428571429,175.1571428571,84,75.6,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,83.0666666667
71,80,93,106,119,138,150,162,174,182,89,80,78,81,85,86,81,79,81,89,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.5056179775,73.6179775281,76.4494382022,80.2247191011,81.1685393258,76.4494382022,74.5617977528,76.4494382022,84
71,80,93,106,119,138,150,162,174,182,89,81,78,81,85,86,81,79,82,90,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.4494382022,73.6179775281,76.4494382022,80.2247191011,81.1685393258,76.4494382022,74.5617977528,77.393258427,84.9438202247
70,79,92,106,119,137,149,162,173,181,90,81,78,81,85,86,81,79,82,91,,67,75.6142857143,88.0571428571,101.4571428571,113.9,131.1285714286,142.6142857143,155.0571428571,165.5857142857,173.2428571429,84,75.6,72.8,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
70,79,92,106,120,137,149,162,174,182,90,81,78,81,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,114.8571428571,131.1285714286,142.6142857143,155.0571428571,166.5428571429,174.2,84,75.6,72.8,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
71,80,93,106,119,137,149,162,174,181,90,81,79,81,85,86,81,79,82,91,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,129.2816901408,140.6056338028,152.8732394366,164.1971830986,170.8028169014,84,75.6,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
71,79,92,106,119,138,149,162,174,181,90,81,79,81,85,86,81,79,81,90,,67,74.5492957746,86.8169014085,100.0281690141,112.2957746479,130.2253521127,140.6056338028,152.8732394366,164.1971830986,170.8028169014,84,75.6,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
71,80,92,106,119,138,150,162,174,181,90,82,79,81,85,86,81,79,82,91,,67,75.4929577465,86.8169014085,100.0281690141,112.2957746479,130.2253521127,141.5492957746,152.8732394366,164.1971830986,170.8028169014,84,76.5333333333,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
70,79,92,106,119,137,149,161,173,181,91,81,79,81,85,86,81,79,82,91,,67,75.6142857143,88.0571428571,101.4571428571,113.9,131.1285714286,142.6142857143,154.1,165.5857142857,173.2428571429,84,74.7692307692,72.9230769231,74.7692307692,78.4615384615,79.3846153846,74.7692307692,72.9230769231,75.6923076923,84
70,79,92,106,119,138,150,162,174,182,91,82,79,81,86,86,81,79,82,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,155.0571428571,166.5428571429,174.2,84,75.6923076923,72.9230769231,74.7692307692,79.3846153846,79.3846153846,74.7692307692,72.9230769231,75.6923076923,83.0769230769
71,80,93,107,120,138,149,161,173,181,90,81,79,81,86,86,81,79,81,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,140.6056338028,151.9295774648,163.2535211268,170.8028169014,84,75.6,73.7333333333,75.6,80.2666666667,80.2666666667,75.6,73.7333333333,75.6,83.0666666667
71,80,93,107,120,137,149,161,172,180,91,82,79,81,86,86,81,80,82,91,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,129.2816901408,140.6056338028,151.9295774648,162.3098591549,169.8591549296,84,75.6923076923,72.9230769231,74.7692307692,79.3846153846,79.3846153846,74.7692307692,73.8461538462,75.6923076923,84
70,79,93,106,119,139,150,163,174,182,89,81,79,81,85,85,80,79,81,89,,67,75.6142857143,89.0142857143,101.4571428571,113.9,133.0428571429,143.5714285714,156.0142857143,166.5428571429,174.2,84,76.4494382022,74.5617977528,76.4494382022,80.2247191011,80.2247191011,75.5056179775,74.5617977528,76.4494382022,84
70,79,92,106,119,138,150,162,174,182,90,81,78,81,85,85,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,155.0571428571,166.5428571429,174.2,84,75.6,72.8,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
69,78,92,106,119,138,150,163,174,182,90,81,78,81,85,85,81,79,82,91,,67,75.7391304348,89.3333333333,102.9275362319,115.5507246377,134,145.652173913,158.2753623188,168.9565217391,176.7246376812,84,75.6,72.8,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,76.5333333333,84.9333333333
70,79,92,106,119,138,150,163,175,183,90,81,78,81,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,156.0142857143,167.5,175.1571428571,84,75.6,72.8,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
70,79,92,106,119,138,150,162,174,183,90,81,78,80,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,155.0571428571,166.5428571429,175.1571428571,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
69,78,92,106,119,137,150,163,175,183,90,81,78,81,86,86,81,79,81,90,,67,75.7391304348,89.3333333333,102.9275362319,115.5507246377,133.0289855072,145.652173913,158.2753623188,169.9275362319,177.6956521739,84,75.6,72.8,75.6,80.2666666667,80.2666666667,75.6,73.7333333333,75.6,84
69,78,92,106,119,138,150,163,175,183,91,81,78,81,85,86,81,79,81,91,,67,75.7391304348,89.3333333333,102.9275362319,115.5507246377,134,145.652173913,158.2753623188,169.9275362319,177.6956521739,84,74.7692307692,72,74.7692307692,78.4615384615,79.3846153846,74.7692307692,72.9230769231,74.7692307692,84
69,78,92,106,119,138,150,163,175,183,91,81,78,81,85,86,81,79,81,91,,67,75.7391304348,89.3333333333,102.9275362319,115.5507246377,134,145.652173913,158.2753623188,169.9275362319,177.6956521739,84,74.7692307692,72,74.7692307692,78.4615384615,79.3846153846,74.7692307692,72.9230769231,74.7692307692,84
70,79,92,106,120,138,150,163,175,184,90,81,78,81,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,114.8571428571,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
69,79,92,106,120,138,150,163,175,184,90,81,79,81,85,86,81,79,81,90,,67,76.7101449275,89.3333333333,102.9275362319,116.5217391304,134,145.652173913,158.2753623188,169.9275362319,178.6666666667,84,75.6,73.7333333333,75.6,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
69,78,92,106,119,138,150,163,175,183,90,81,78,80,85,86,81,79,81,90,,67,75.7391304348,89.3333333333,102.9275362319,115.5507246377,134,145.652173913,158.2753623188,169.9275362319,177.6956521739,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
70,79,92,106,120,138,151,163,176,184,90,81,78,80,85,85,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,114.8571428571,132.0857142857,144.5285714286,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,92,106,119,138,151,163,176,184,90,81,78,80,85,85,80,78,81,89,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,144.5285714286,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,74.6666666667,72.8,75.6,83.0666666667
70,79,93,106,120,138,151,163,176,184,90,81,78,80,85,85,81,79,81,90,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,132.0857142857,144.5285714286,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,92,106,119,138,150,163,175,184,90,81,78,80,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,143.5714285714,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
70,80,93,107,120,138,150,162,174,183,89,81,78,81,85,85,81,79,81,89,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,132.0857142857,143.5714285714,155.0571428571,166.5428571429,175.1571428571,84,76.4494382022,73.6179775281,76.4494382022,80.2247191011,80.2247191011,76.4494382022,74.5617977528,76.4494382022,84
70,79,92,106,119,138,151,163,176,184,90,81,78,80,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,144.5285714286,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
70,79,93,106,120,138,151,163,175,184,90,81,78,80,85,85,81,79,81,90,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,132.0857142857,144.5285714286,156.0142857143,167.5,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,92,106,119,138,151,163,176,184,90,81,78,80,85,85,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,132.0857142857,144.5285714286,156.0142857143,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
70,79,92,106,119,139,151,164,176,184,90,81,78,80,85,86,81,79,81,90,,67,75.6142857143,88.0571428571,101.4571428571,113.9,133.0428571429,144.5285714286,156.9714285714,168.4571428571,176.1142857143,84,75.6,72.8,74.6666666667,79.3333333333,80.2666666667,75.6,73.7333333333,75.6,84
71,80,93,106,119,139,151,163,175,182,90,81,79,81,85,85,81,79,81,90,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,131.1690140845,142.4929577465,153.8169014085,165.1408450704,171.7464788732,84,75.6,73.7333333333,75.6,79.3333333333,79.3333333333,75.6,73.7333333333,75.6,84
71,79,92,106,119,139,150,163,175,182,89,81,78,81,85,86,81,79,81,90,,67,74.5492957746,86.8169014085,100.0281690141,112.2957746479,131.1690140845,141.5492957746,153.8169014085,165.1408450704,171.7464788732,84,76.4494382022,73.6179775281,76.4494382022,80.2247191011,81.1685393258,76.4494382022,74.5617977528,76.4494382022,84.9438202247
71,80,93,107,121,138,150,162,174,182,91,82,79,81,86,86,81,79,82,91,,67,75.4929577465,87.7605633803,100.9718309859,114.1830985916,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.6923076923,72.9230769231,74.7692307692,79.3846153846,79.3846153846,74.7692307692,72.9230769231,75.6923076923,84
71,80,93,107,120,138,150,163,175,183,90,81,79,81,86,86,81,79,82,91,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.6,73.7333333333,75.6,80.2666666667,80.2666666667,75.6,73.7333333333,76.5333333333,84.9333333333
