EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.237671,0,0.572992,1.00151,0,0,0.548424,0,0,0.00746468,0,0.534085,0.585945,0.586709,0,0,0.000357847,0.368347,0.449798,0.11869,0.118651,0,0.207409,0.18396,0,0,0.00121494,0,0,0,0,0.00016931,0,0,0.000613875,0,0.351569,0,8.92288e-05,0.0585914,0.000113744,0.197951,0,0,0.0873999,0.16311,0.00625791,0,0.152864,0.477297,
0.234694,0,0.593799,1.00164,0,0,0.548146,0,0,0.0187629,0,0.533806,0.587274,0.588039,0,0,6.49573e-05,0.371076,0.455326,0.118944,0.118197,0,0.1978,0.180282,0,0,0.00211956,0,0,0,0.000215503,0.00399558,0,0,0.00164073,0,0.354907,0,0.00196151,0.0531709,5.96044e-06,0.197267,0,0,0.0759665,0.163054,0.0262416,0,0.144019,0.460715,
0.238293,2.56279e-05,0.595019,1.0018,0,0,0.546594,0,0,0.0250162,0,0.532249,0.595777,0.596551,0,0,0.000886303,0.372115,0.459272,0.12008,0.117949,0,0.184202,0.156001,0,0,0.00073393,0,0,0,0.0044529,0.0253179,0,0,0.000613875,0,0.324128,0,0.00994926,0.0510924,0,0.1812,0,0,0.0692945,0.156246,0.0398519,0,0.111502,0.456025,
0.253017,0.000652321,0.565298,1.0017,0,0,0.543835,0,0,0.0154891,0,0.529483,0.609519,0.610307,0,0,0.00237746,0.357718,0.446656,0.129078,0.125939,0,0.172359,0.121825,0,5.36734e-05,3.7954e-05,0,0,0,0.0177755,0.0826968,0,0,3.21675e-05,0,0.232383,0,0.0237598,0.0490717,0,0.168126,0,0,0.0717542,0.130684,0.0295694,0,0.0566906,0.457686,
0.268495,0.0046347,0.533566,1.00155,0,0,0.542614,0,0,0.00359078,0,0.528259,0.614403,0.615195,0,0,0.00104217,0.351988,0.432383,0.135266,0.128816,0,0.171735,0.0881743,3.27662e-05,0.00112925,0,0,0,0,0.0259781,0.169597,0,0,0,0,0.108529,0,0.0357929,0.0490017,0,0.156889,0,0,0.078609,0.111204,0.014416,0,0.0121301,0.45768,
0.282326,0.0130079,0.513099,1.00132,0,0,0.542455,0,0,0.000170272,0,0.5281,0.615299,0.616092,0,0,0.000462956,0.351469,0.433598,0.134692,0.132237,0,0.180111,0.060357,0.000625301,0.00474406,0,2.10983e-05,0,0,0.0234125,0.226651,0,0,0,0,0.0204462,0,0.0383831,0.0408836,0,0.148914,0,0,0.0938121,0.1169,0.00427699,0.000190597,0.000574035,0.461226,
0.290047,0.0175852,0.509618,1.0013,0,0,0.54282,0,0,0,0,0.528465,0.616898,0.617694,0,0,0.000155861,0.348552,0.443774,0.131747,0.130479,0,0.194828,0.0389149,0.00167128,0.00640937,0,0.00042262,0,0,0.0252564,0.270674,0,0,0,0,0.000973524,0,0.0381465,0.0266146,0,0.139401,0,0,0.114174,0.141381,0.00699488,0.00378851,0,0.462825,
0.288544,0.0167258,0.517998,1.00138,0,0,0.543174,0,0,0,0,0.528821,0.618902,0.619701,0,0,3.2723e-05,0.345185,0.441172,0.12989,0.12683,0,0.209275,0.0256424,0.000657153,0.00212538,0,0.00145757,0,0,0.0292354,0.312191,0,0,0,0,0,0,0.0365409,0.0112715,0,0.135039,0,7.66046e-05,0.125787,0.160064,0.0200765,0.0127209,0,0.46099,
0.282616,0.0130249,0.536737,1.00149,0,0,0.543388,0,0,0,0,0.529035,0.62067,0.621471,0,0,0.000468604,0.352238,0.441892,0.131798,0.130655,0,0.221868,0.0190054,0.000746623,0.000130874,0,0.00142232,0,0,0.0245584,0.342921,0,0,0,0,0,0,0.0325103,0.00219992,0,0.145062,0,0.00163057,0.133464,0.163848,0.0297758,0.0136144,0,0.462538,
0.279703,0.0110246,0.565442,1.00148,0,0,0.543438,0,0,0,0,0.529085,0.622019,0.622822,0,0,0.00125237,0.362405,0.44475,0.136291,0.136229,0,0.23449,0.0171508,0.00372161,1.36178e-06,0,0.000402648,0,0,0.0236805,0.364307,0,0,0,0,0,0,0.0287535,9.96508e-05,0,0.156306,0,0.00718035,0.148792,0.162933,0.0258042,0.0126332,0,0.469747,
0.282908,0.0137153,0.596345,1.00144,0,0,0.543343,0,0,0,0,0.528989,0.62297,0.623774,0,0,0.000484043,0.363451,0.439844,0.137675,0.137623,0,0.245137,0.0163491,0.00742011,0,0,5.67795e-05,0,0,0.027861,0.386608,0,0,0,5.0116e-05,0,0,0.0279837,0,0,0.165155,0,0.0111249,0.165606,0.166811,0.0168555,0.0154062,0,0.477887,
0.287802,0.0209047,0.614288,1.00141,0,0,0.543071,0,0,0,0,0.528717,0.623664,0.624469,0,0,0.000406112,0.360383,0.430902,0.129901,0.129761,0,0.252451,0.0137057,0.00617976,0,0,0.00070201,0,0,0.0297405,0.415829,0,0,0,0.000956435,0,0,0.0291289,0,0,0.167819,0,0.00904368,0.171369,0.175218,0.0081662,0.0155548,0,0.486231,
0.290044,0.0292147,0.623543,1.00134,0,0,0.542248,0,0,0,0,0.527892,0.624211,0.625016,0,0,0.00249352,0.359219,0.427697,0.1296,0.129532,0,0.257588,0.00984546,0.00281262,0,0,0.00187785,0,0,0.0200582,0.44202,0,0,0,0.00255692,0,0,0.0314949,0,0,0.170031,0,0.0159664,0.173285,0.177143,0.00181923,0.010104,0,0.496807,
0.291257,0.0334048,0.631919,1.00138,0,0,0.540613,0,0,0,0,0.526253,0.624399,0.625202,0,0,0.0056446,0.360121,0.434198,0.135481,0.135175,0,0.261635,0.00716649,0.00297825,0,0,0.000729933,0,0,0.00645785,0.460808,0,0,0,0.000956435,0,0,0.0420492,0,0,0.175841,0,0.026161,0.182366,0.174795,8.57248e-05,0.00363416,0,0.50928,
0.293123,0.036413,0.639196,1.00137,0,0,0.535402,0,0,0,0,0.521029,0.624442,0.625237,0,0,0.00453095,0.364563,0.44043,0.141349,0.140535,0,0.264927,0.00696918,0.00660297,0,0,0.000111402,0,0,0.00378249,0.468827,0,0,0,5.0116e-05,0,0,0.0547156,5.90448e-08,0,0.183153,0,0.0230168,0.190077,0.171078,0.000119559,0.000592548,0,0.520268,
0.295387,0.042209,0.640059,1.00117,0,0,0.524314,0,0,0,0,0.509913,0.624462,0.62524,0,0,0.00230668,0.36236,0.436811,0.154646,0.154347,0,0.267266,0.011962,0.00245933,0,0,0.00012005,0,0,0.0038245,0.468132,0,0,0,0,0,0,0.0653488,1.12676e-06,0,0.192697,0,0.00840807,0.204305,0.159226,0.00249873,2.51201e-05,0,0.531999,
0.292619,0.0446812,0.636624,1.00106,0,0,0.520497,0,0,0,0,0.506086,0.624269,0.625041,0,0,0.00117478,0.363235,0.432386,0.166424,0.166409,0,0.267063,0.02191,0.000204944,0,0,0.00189312,0,0,0.00670585,0.463401,0,0,0,0,0,0,0.0716284,3.01103e-06,0,0.197813,0,0.00196572,0.220855,0.146209,0.0104261,0,0,0.541449,
0.287821,0.0415659,0.632021,1.00106,0,0,0.520189,0,0,0,0,0.505777,0.623655,0.624426,0,0,0.00174145,0.369361,0.4291,0.163273,0.163273,0,0.268836,0.034244,0.000229584,0,0,0.0073015,0,0,0.00677514,0.473687,0,0,0,0,0,0,0.0703281,1.12676e-06,0,0.194928,0,0.00327858,0.222546,0.137938,0.0168475,2.63301e-05,0,0.552472,
0.28815,0.0365296,0.627812,1.00104,0,0,0.519328,0,0,0,0,0.504914,0.622774,0.623543,0,0,0.000642016,0.368903,0.427773,0.158568,0.158568,0,0.269332,0.0440558,0.000154347,0,0,0.00954385,0,0,0.00582632,0.487324,0,0,0,0,0,0,0.0673157,5.90448e-08,0,0.192245,0,0.00398437,0.218517,0.130448,0.0186762,0.000502471,0,0.566438,
0.292953,0.0331445,0.62888,1.00095,0,0,0.519007,0,0,0,0,0.504592,0.622342,0.623109,0,0,3.36421e-05,0.356943,0.428688,0.16223,0.162174,0,0.268928,0.0489361,3.36969e-05,0,0,0.0054833,0,0,0.00830762,0.493516,0,0,0,0,4.97441e-05,0,0.0612379,0.000112261,0,0.193733,0,0.00124615,0.218105,0.123701,0.0260432,0.0013429,0,0.572121,
0.295344,0.0362422,0.635139,1.00091,0,0,0.52026,0,0,0,0,0.505849,0.622723,0.623492,0,0,0,0.3545,0.42684,0.161632,0.160576,0,0.270171,0.0500943,1.56048e-06,0,0,0.00181459,0,0,0.00791921,0.49671,0,0,0,0,0.0013234,0,0.0544449,0.0022009,0,0.195612,0,6.32111e-05,0.217608,0.125583,0.0321482,0.000502471,0.000498995,0.572919,
0.289556,0.0415659,0.641608,1.0009,0,0,0.521725,0,0,0,0,0.507317,0.623232,0.624005,0,0,0,0.364421,0.418212,0.144305,0.14135,0,0.275629,0.0564511,0,0,3.54594e-05,0.000318758,0,0,0.00231631,0.484468,0,0,0.000201954,0,0.0105878,0,0.0448491,0.00687478,0,0.202893,0,0,0.206659,0.140284,0.0253171,2.63301e-05,0.0104118,0.568671,
0.27665,0.0315022,0.646397,1.00108,0,0,0.523092,0,0,0.00041523,0,0.508687,0.621653,0.622426,0,0,0.00012976,0.371365,0.420713,0.126255,0.125178,0,0.277844,0.072226,0,1.42758e-05,0.000676701,1.40553e-05,0,0,0.000115992,0.425557,0,0,0.00414614,0,0.0392317,0,0.022836,0.00591015,0,0.221317,0,0,0.176181,0.147745,0.00948762,0,0.0449355,0.555156,
