EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0,0,0.188087,0.608931,0.00113249,0.00113797,0.282565,0,0.289271,0.506233,0,0.140513,0.00400291,0.00402236,0.84523,0.731904,0,0,0,8.64313e-05,8.64313e-05,0.108468,0,0.394798,0,0.000335692,0,2.16216e-05,0,0.1285,0,0,0,0,0.0528251,0,0.000766128,0,0.251607,0.178475,0.142383,5.96757e-06,0,9.64036e-06,0.0293333,0.0297138,0,0.546896,0,0,
0,0,0.169537,0.590142,5.22998e-05,5.25535e-05,0.284004,0,0.278715,0.49686,0,0.141969,0.00824487,0.00828534,0.841863,0.76582,8.08039e-06,0,0,9.55739e-05,9.55739e-05,0.114019,0,0.388305,0,1.75908e-05,0,0.000412613,0,0.126515,0,0,0,0,0.0481776,0,0.00176243,0,0.253677,0.169184,0.126302,0.000169156,2.88722e-05,0,0.0439648,0.0483167,0,0.54076,0.000151949,0,
0,0,0.163229,0.571703,0,0,0.289562,0,0.282716,0.477111,0,0.147594,0.0116352,0.0116938,0.829034,0.772007,0.0001542,0,0,4.13216e-05,4.13216e-05,0.122115,0,0.387202,0,6.27197e-05,0,0.00110271,0,0.129037,0,0,0,0,0.0479227,0,0.000669951,0,0.257193,0.144159,0.119935,0.00135933,0.000550985,0,0.049018,0.0514131,0,0.534757,0.00301149,0,
0,0,0.172309,0.553966,0,0,0.29697,0,0.298627,0.447326,0,0.155093,0.0141657,0.0142394,0.81247,0.751682,0.00041207,0,0,5.21188e-05,5.21188e-05,0.139988,0,0.392727,0,0.00119701,0,0.000412613,0,0.135096,0,0,0,0,0.0430771,0,0.00025955,0,0.272683,0.110639,0.129157,0.00293426,0.00147259,0,0.0462733,0.0407689,0,0.523481,0.00997508,0,
0,0,0.188266,0.539239,0,0,0.303291,0,0.311572,0.418634,0,0.161493,0.0162017,0.0162883,0.795906,0.771185,0.0001542,0,0,7.3484e-05,7.3484e-05,0.162688,0,0.399441,0,0.00320083,0,2.16216e-05,0,0.138943,2.30368e-05,0,0,0,0.0275775,0,0.000987112,0,0.294517,0.0896264,0.138337,0.00106088,0.000550985,0,0.0452394,0.0411579,0,0.511019,0.0103302,0,
0,0,0.20156,0.528265,0,0,0.305785,0,0.311212,0.398949,0,0.164023,0.0176329,0.0177281,0.786431,0.807239,8.08039e-06,0,0,4.5881e-05,4.5881e-05,0.17872,0,0.40478,7.30969e-05,0.00121296,0,0,0,0.138901,0.00112017,2.31861e-05,9.82571e-06,0,0.0124193,0,0.00140051,0,0.307423,0.077277,0.145523,6.00404e-05,7.6967e-05,0,0.0388869,0.0385592,0.000217298,0.50336,0.00708281,0.000105406,
0,0,0.211391,0.519551,0,0,0.307944,0,0.300842,0.384568,0,0.166205,0.0190628,0.0191666,0.788738,0.837576,0,0,0,6.57029e-05,6.57029e-05,0.183844,0,0.404395,0.0016571,0.000530174,0,0,0,0.137589,0.0153634,0.000442471,0.000187506,0,0.0026804,0,0.000459209,0,0.324386,0.0738295,0.145096,9.09313e-05,0.000917854,0,0.0403659,0.0402691,0.00452953,0.501248,0.00191475,0.00209399,
0,0,0.22022,0.510845,0,0,0.313182,0,0.285553,0.370175,0,0.171472,0.0214614,0.021581,0.807989,0.855451,0,0,0,0.000171317,7.60636e-05,0.179516,0,0.39648,0.00938011,0.00477292,0,0,0.000404846,0.134514,0.0597055,0.00118251,0.000501078,0,0.000125448,0,0.000255034,0,0.336926,0.0778949,0.12527,0.000352884,0.0024537,0,0.0493134,0.0478591,0.018653,0.498031,0.000155837,0.00694929,
0,0,0.232278,0.497684,2.2526e-05,2.27948e-05,0.33774,0,0.258711,0.343172,0,0.19614,0.0220323,0.0221658,0.828768,0.875528,0,0,0,0.00234418,0.000525384,0.180296,0,0.38465,0.0271691,0.0256145,0,0,0.00776046,0.126209,0.0847838,0.000442471,0.000187506,0,0,0,0.00442449,0,0.340087,0.0983256,0.0858439,0.00218829,0.000917854,0,0.0668356,0.0830007,0.0271064,0.484814,0.00116962,0.00619449,
0,0,0.255889,0.480028,0.000474052,0.000479721,0.450835,0,0.206263,0.292258,0,0.310876,0.0141849,0.0142921,0.846742,0.877904,0,0,0,0.0129655,0.00773768,0.189796,0,0.380548,0.0408494,0.0539557,0,0,0.0213281,0.114693,0.076792,0.000214016,0.000202515,1.21543e-05,0,0,0.0119292,0,0.346569,0.131522,0.0489311,0.00568765,4.80947e-05,9.31671e-05,0.0809639,0.164929,0.0188103,0.459376,0.00312748,0.00181213,
