EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.372969,0,1.00166,1.00881,0,0,1,0,0,0.32614,0,1,0.203393,0.203928,0,0,0,0.266141,0.446898,0.174308,0.170904,0,0.175225,0.112179,0,0.00194124,0,0.000729805,0,0,0.308236,0.523459,0,0,0.0003902,0.00347071,0.00620258,0.000548698,0.0127951,0.14032,0,0.0577411,0,0,0.109242,0.0103523,0.305145,0.0371303,0.056127,0.0177274,
0.330109,0,1.00217,1.00988,0,0,1,0,0,0.555558,0,1,0.203423,0.203959,0,0,7.19885e-05,0.274754,0.454697,0.153918,0.142151,0,0.179962,0.111569,0,0.00527403,0,0.000912065,0,0,0.223969,0.440473,0,0,0.00390798,0.000160789,0.0309312,0.00252406,0.0196056,0.149515,0,0.0831162,0,0,0.109297,0.0407222,0.344696,0.0229122,0.0810284,0.00492883,
0.255866,0,1.00196,1.01035,0,0,1,0,0,0.908517,0,1,0.203679,0.204215,0,0,0.00147488,0.27974,0.468345,0.130408,0.120948,0,0.181654,0.112147,0,0.0034238,9.33202e-06,0.00298016,0,0,0.117837,0.289271,0,0,0.0161987,0,0.0725745,0.00626669,0.0192874,0.155918,0,0.110354,0,0,0.0900249,0.0704305,0.355183,0.00579432,0.113214,0.00123766,
0.17401,0,1.0019,1.01038,0,0,1,0,0,0.982178,0,1,0.204042,0.20458,0,0,0.00572596,0.284642,0.480019,0.107251,0.104936,0,0.181205,0.113261,0,0.00406556,0.000178085,0.00374323,0,0,0.0351872,0.16263,0,0,0.0256741,0,0.116081,0.0108075,0.0123059,0.156738,0,0.126051,0,0,0.0556035,0.101147,0.343325,0.000281944,0.129225,0.00325932,
0.114769,0,1.00201,1.01039,0,0,1,0,0,1.00117,0,1,0.2049,0.205439,0,0,0.00908574,0.281983,0.486269,0.0999548,0.0998439,0,0.17994,0.114324,0,0.00151637,0.000475901,0.00376636,0,0,0.00540151,0.0872989,0,0,0.0213305,0,0.153534,0.00947488,0.00314566,0.157404,0,0.143381,0,0,0.0222017,0.114825,0.326065,0,0.133085,0.00451318,
0.085187,0,1.00202,1.01071,0,0,1,0,0,1.00328,0,1,0.206781,0.207325,0,0,0.0123033,0.286614,0.4899,0.102415,0.102415,0,0.176275,0.114942,0,0.000784999,0.000210533,0.00118177,0,0,0.000228398,0.0408361,0,0,0.00836444,6.35343e-05,0.179915,0.00498182,0.000874091,0.162035,0,0.149477,0,0,0.0111477,0.118013,0.320855,0,0.12704,0.00880608,
0.0572187,0,1.00194,1.01076,0,0,1,0,0,1.00442,0,1,0.209749,0.2103,0,0,0.0172332,0.296165,0.499329,0.101377,0.101377,0,0.168525,0.112013,0,0.00271225,0.000628548,6.01261e-05,0,0,0,0.0100924,0,0,0.00168563,0.00142373,0.197465,0.0011403,0.00193289,0.166586,0,0.150245,0,0,0.00917522,0.124137,0.332475,0,0.117519,0.0149004,
0.0432249,0,1.00195,1.01078,0,0,1,0,0,1.00487,0,1,0.213441,0.214,0,0,0.0203948,0.301656,0.505504,0.0975189,0.0975189,0,0.162808,0.106383,0,0.0037757,0.00165501,0,0,0,0,0.0015001,0,0,0.000982596,0.00759173,0.208984,5.4059e-05,0.00072314,0.16502,0,0.151687,0,0,0.00276352,0.124656,0.341064,0,0.107048,0.0232475,
0.0534239,0,1.00203,1.01046,0,0,1,0,0,1.00468,0,1,0.216444,0.21701,0,0,0.0171937,0.294237,0.50578,0.0956232,0.0956232,0,0.16284,0.10225,0,0.00274593,0.000785355,0,0,0,0,0.00177734,0,0,0.00130735,0.0179983,0.211672,6.66513e-06,3.78927e-05,0.160437,0,0.158337,0,0,0.000139566,0.112133,0.342517,0,0.0975901,0.0365482,
0.0730079,0,1.0018,1.0099,0,0,1,0,0,1.00444,0,1,0.218983,0.219554,0,0,0.00640197,0.283163,0.497305,0.0971093,0.0970435,0,0.165663,0.0984473,0,0.000720201,0.00344333,7.71076e-05,0,0,0.000177613,0.000825536,0,0,0.00744734,0.0218364,0.209799,0.000127192,0,0.152766,0,0.166046,0,0,0,0.0910518,0.330822,0,0.0840332,0.0549726,
0.092698,0,1.00141,1.0099,0,0,1,0,0,1.00458,0,1,0.223397,0.223977,0,0,0.00145549,0.235504,0.493674,0.0997324,0.0983301,0,0.166074,0.0924357,0,3.52283e-05,0.0132805,0.00177275,0,0,0.00433685,0.00431075,9.54017e-06,0,0.023628,0.0133595,0.205937,0.000339896,0.000210215,0.143375,0,0.16837,0,0,0,0.0654995,0.326051,0,0.0700844,0.0731706,
0.105396,0,1.00098,1.00988,0,0,1,0,0,1.00467,0,1,0.229558,0.230151,0,0,0.000280101,0.212099,0.492165,0.107768,0.101477,0,0.172088,0.0772982,0,0,0.0191939,0.0101623,0,0,0.0299187,0.0320361,0.000182057,0,0.0331278,0.00780682,0.18665,0.000127192,0.00439918,0.148294,0,0.153147,0,0,0,0.0339196,0.353019,0.000129025,0.0525795,0.0795002,
0.110733,0,1.00078,1.01016,0,0,1,0,0,1.00479,0,1,0.238221,0.238834,0,0,1.3162e-05,0.248851,0.481156,0.118577,0.107377,0,0.179157,0.0543017,3.86188e-05,0.000106798,0.0174863,0.0259969,0,0,0.097401,0.123081,0.000486516,0,0.0187865,0.00294328,0.128347,6.66513e-06,0.0188317,0.165413,0,0.130701,0,0,0,0.00769952,0.370733,0.00266328,0.0341733,0.0816081,
0.112215,0,1.0007,1.01031,0,0,1,0,0,1.00465,0,1,0.24748,0.248115,0,0,4.78635e-05,0.271177,0.471569,0.122451,0.110227,0,0.179116,0.0298723,0.000736998,0.00206532,0.0121284,0.0381778,0,0,0.158644,0.268167,0.000182057,0,0.00398107,0.00633116,0.0442593,0,0.0365128,0.172077,0,0.115255,0,0,0,0.00202234,0.367084,0.0104306,0.0179202,0.0920193,
0.10565,0,1.00055,1.01016,0,0,1,0,0,1.00437,0,1,0.256494,0.257147,0,0,0.0010061,0.275612,0.472309,0.112616,0.0982393,0,0.175169,0.00981245,0.00196995,0.00596593,0.00327482,0.0440366,0,0,0.19197,0.415728,9.54017e-06,0,0.000184031,0.0235701,0.00753092,0,0.0554965,0.160935,0,0.10124,0,0,4.11195e-05,0.00444429,0.359989,0.0127241,0.00542803,0.113123,
0.105356,0,1.00034,1.00997,0,0,1,0,0,1.00412,0,1,0.265315,0.265985,0,0,0.00421151,0.256183,0.476769,0.100165,0.0850144,0,0.167913,0.00147863,0.000736998,0.0033996,0.000161616,0.0462411,0,0,0.210905,0.536946,0,0,0,0.0458523,0.000334375,0,0.0673175,0.13323,0,0.0903349,0,0,0.000877782,0.00167468,0.363078,0.00394518,0.000713541,0.139495,
0.121921,0,1.00017,1.00944,0,0,1,0,0,1.00386,0,1,0.273759,0.274446,0,0,0.00564486,0.260786,0.477067,0.0908592,0.0758581,0,0.159445,6.07498e-05,3.86188e-05,0.000615533,0,0.0370971,0,0,0.220381,0.582845,0,0,0,0.0451966,0,0,0.0637737,0.104342,0,0.0846678,0,0,0.00392922,0.000347317,0.355688,0.000199751,2.73283e-05,0.163867,
